video_id,title,channel_title,trending_date,views,likes,comment_count,engagement_rate,view_zscore,like_zscore,comment_zscore,is_anomaly
kFjq8PX6F7I,The Coastline Paradox Explained,RealLifeLore,18.06.03,1124169,31924,3352,2.84,2.3,2.32,1.78,true
gDXwhHm4GhM,Everything Wrong With Thor Ragnarok In 15 Minutes Or Less,CinemaSins,18.10.05,4365050,82192,10892,1.88,2.3,1.75,1.05,true
vI4LHl4yFuo,Google - Year In Search 2017,Google,17.19.12,2915560,92085,8736,3.16,2.3,2.0,1.83,true
fN5HV79_8B8,Oprah Winfrey Receives Cecil B. de Mille Award at the 2018 Golden Globes,NBC,18.13.01,7500652,136078,29351,1.81,2.3,2.3,2.5,true
QbDuBTWrU-o,My House Burned Down,William Osman,17.07.12,831235,66778,14190,8.03,2.3,2.63,2.93,true
II-OP6vdMs8,"#MeToo Backlash | January 17, 2018 Act 1 | Full Frontal on TBS",Full Frontal with Samantha Bee,18.21.01,1100283,16291,8540,1.48,2.3,2.47,3.55,true
t0VsbEqfAvo,"24 HOUR BOX FORT PRISON ESCAPE ROOM!! 📦🚔 Secret UNDERGROUND Tunnel, SPY GADGETS & More!",Papa Jake,18.09.05,5273439,68278,25409,1.29,2.3,2.02,1.68,true
wfWIs2gFTAM,Eminem - River ft. Ed Sheeran,EminemVEVO,18.24.02,32730338,1199986,67809,3.67,2.3,1.95,-0.15,true
LtpqdJkoKm8,COLLEGE KIDS REACT TO THIS IS AMERICA - CHILDISH GAMBINO,FBE,18.18.05,4320689,125521,21462,2.91,2.3,1.8,1.15,true
qpkXi0-XkxI,Did Tyler Predict Khloe Kardashian’s Drama With Tristan? | Hollywood Medium with Tyler Henry | E!,E! Entertainment,18.27.04,1913881,15847,1616,0.83,2.3,2.4,2.31,true
NWOz3OZ6J9M,Men arrested at Starbucks speak out,ABC News,18.06.05,1519621,16526,30933,1.09,2.3,2.69,2.66,true
cRTwgPj0qx4,Please don't photoshop our wedding photo. (YIAY #409),jacksfilms,18.29.04,2237519,124746,28489,5.58,2.3,0.58,0.06,true
HTi1c_tLnqw,Nick Jonas - Home,NickJonasVEVO,17.18.12,772962,44874,1465,5.81,2.29,2.19,2.03,true
eOQpjvnm4ME,The Bipartisan Pastime Of Harassing Women,The Late Show with Stephen Colbert,17.20.11,1743129,19277,3881,1.11,2.29,1.72,1.79,true
Qcj15vHJTtk,Royal Wedding - SNL,Saturday Night Live,18.02.06,8256003,65091,8308,0.79,2.29,1.62,1.35,true
WOUZxG1JcGI,What It's Like To Be Absolutely Obsessed With Bitcoin (HBO),VICE News,17.17.12,728931,5872,1185,0.81,2.29,2.22,1.87,true
Ml9v3wHLuWI,Will Smith Tries Online Dating,Will Smith,18.06.04,8114312,243051,18891,3.0,2.29,1.99,2.09,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.04.06,8304593,70922,7952,0.85,2.29,2.21,1.04,true
CWAX-tiepMo,RWBY Volume 5: Chapter 14 - Haven's Fate | Rooster Teeth,Rooster Teeth,18.01.02,1332696,49097,19917,3.68,2.29,2.49,2.58,true
OBOm_jatVCI,Blind Fast Food Sub Sandwich Taste Test,Good Mythical Morning,18.16.03,2167506,38567,4763,1.78,2.29,1.65,1.23,true
44W9qstI8H8,Taylor Swift - I Did Something Bad (Cover) | By Shoshana Bean and Cynthia Erivo,Shoshana Bean,17.08.12,568142,22210,1322,3.91,2.29,2.46,2.16,true
TI5bEf-BULU,How Michael B. Jordan's Black Panther Makeup Was Done — Exclusive Behind The Scenes,INSIDER,18.12.05,11457082,116838,5184,1.02,2.29,2.23,2.2,true
kton-qrKNLc,Meghan Trainor - No Excuses,MeghanTrainorVEVO,18.13.03,14846591,331252,22122,2.23,2.29,2.12,2.03,true
eMkZ8GEVgUw,Testing Flex Tape - As Seen On Tv,CrazyRussianHacker,18.06.04,2057636,26843,3552,1.3,2.29,-0.04,0.06,true
Y0D0s9eIKuw,Mixing All My Tea Together *warning: some tea was spilled*,Simply Not Logical,17.19.12,1627758,98772,23395,6.07,2.29,2.12,1.85,true
CwKp6Xhy3_4,Chris Young - Hangin' On,ChrisYoungVEVO,18.14.03,1606993,9035,343,0.56,2.29,1.93,1.59,true
zEf423kYfqk,"Becky G, Natti Natasha - Sin Pijama (Official Video)",BeckyGVEVO,18.15.05,139334502,1425496,83941,1.02,2.29,1.7,1.74,true
4h-XOckOwN8,What Happens If You Fill Up a Car with Coca-Cola?,TechRax,17.22.12,3305225,51291,9900,1.55,2.28,1.5,1.35,true
LQicq60aJaw,FULL Interview: Prince Harry and Meghan Markle  - BBC News,BBC News,17.05.12,1218771,8737,3906,0.72,2.28,0.69,0.87,true
8uvIPHtKoQQ,Is The Last Jedi the Most Divisive Star Wars Movie Ever? (SPOILERS) - SJU,ScreenJunkies News,17.24.12,105046,2709,2222,2.58,2.28,2.4,2.57,true
a7NJ6Gek9v4,ALL TIME GREATEST AIRPLANE SEAT - Emirates First Class Suite,CaseyNeistat,17.19.12,5875258,263740,14042,4.49,2.28,2.33,0.61,true
EFwa5Owp0-k,Not Everyone Should Code,PolyMatter,18.14.05,760827,28605,3183,3.76,2.28,2.1,2.01,true
H0g4JxKp4fc,*cough*,jacksfilms,18.06.03,2228831,222680,39748,9.99,2.28,2.45,0.81,true
O4Kb40pnoOY,Mom and Dad - Official Trailer,Momentum Pictures,17.29.12,45851,335,125,0.73,2.28,2.6,2.66,true
z6A2LHGx8_A,Sigrid - High Five (Official Video),SigridVEVO,18.13.06,4718392,81133,3704,1.72,2.28,1.78,1.5,true
ESyJop31cmY,The Broccoli Tree: A Parable,vlogbrothers,18.20.03,380230,32022,2183,8.42,2.28,2.26,0.63,true
My4RA5I0FKs,Liquid Sand Hot Tub- Fluidized air bed,Mark Rober,17.07.12,10505035,238584,13998,2.27,2.28,2.06,1.95,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.03.06,8278934,70766,7960,0.85,2.28,2.2,1.04,true
_fVUX6-7VKE,"7.9 earthquake hits near Kodiak, AK",Fox News,18.27.01,1144929,6681,3621,0.58,2.28,2.3,2.22,true
AvFNCNOyZeE,Round Peg in a Square Hole - Numberphile,Numberphile,18.18.03,610581,12597,545,2.06,2.28,1.13,-0.47,true
_QWZvU7VCn8,Brad Pitt Bid $120k For A Night With Emilia Clarke!  | The Graham Norton Show,The Graham Norton Show,18.23.05,3698452,35283,2188,0.95,2.28,1.43,1.75,true
RK_B4Ez4_5Q,Verizon 360 Live: The Macy’s Thanksgiving Day Parade,Verizon,17.25.11,2618344,45197,3332,1.73,2.27,2.27,2.27,true
kD-_iyS95AQ,History of TV Theme Songs with Will Smith,The Tonight Show Starring Jimmy Fallon,18.31.03,5207548,66698,3596,1.28,2.27,0.7,0.52,true
oNpzeIdOtlk,Who Was the YouTube Shooter? | NYT News,The New York Times,18.22.04,1822026,9202,11096,0.51,2.27,0.26,2.61,true
sfxilYIycTc,GET READY WITH ME FOR THE MILITARY BALL! | Casey Holmes,Casey Holmes,18.13.06,515345,22324,1850,4.33,2.27,2.02,1.89,true
qpkXi0-XkxI,Did Tyler Predict Khloe Kardashian’s Drama With Tristan? | Hollywood Medium with Tyler Henry | E!,E! Entertainment,18.26.04,1901059,15759,1610,0.83,2.27,2.38,2.29,true
Qcj15vHJTtk,Royal Wedding - SNL,Saturday Night Live,18.01.06,8208371,64862,8288,0.79,2.27,1.61,1.34,true
YpnV0M6XTc8,€20 IN PARIS vs $20 IN NY,DamonAndJo,18.22.01,185870,10434,772,5.61,2.27,2.3,2.21,true
f3mOQCjL10g,Ellen Scrolls Through Fans' Instagram Accounts,TheEllenShow,18.03.04,4403389,83610,0,1.9,2.27,1.28,-0.55,true
3S6HQGHqQa0,I spent a day with FLAT EARTH believers,AnthonyPadilla,18.12.02,513465,21146,6479,4.12,2.27,0.34,3.04,true
NWOz3OZ6J9M,Men arrested at Starbucks speak out,ABC News,18.05.05,1506338,16417,30827,1.09,2.27,2.67,2.65,true
pMpQABKlC-I,How To Speak Internet 101 (ft. Will Smith),IISuperwomanII,17.29.12,3691632,226845,21947,6.14,2.27,2.09,2.39,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.02.06,8248957,70548,7966,0.86,2.27,2.19,1.04,true
J83sZrz9XTc,Samsung Galaxy S9 Impressions!,Marques Brownlee,18.28.02,2887961,102175,14290,3.54,2.27,1.03,0.65,true
GpxCT36DxKg,MOWGLI - Official 1st Trailer,Warner Bros. Pictures,18.30.05,13660472,120656,17932,0.88,2.26,1.84,1.41,true
qF7SRQFd49E,Anderson Cooper’s tribute to his friend Anthony Bourdain,CNN,18.13.06,2697565,36029,9266,1.34,2.26,2.0,0.02,true
CZkUNPBlJIQ,Carpool Karaoke w/ Adam Levine,The Late Late Show with James Corden,18.01.06,6975328,168235,8835,2.41,2.26,1.32,0.96,true
mMzKvVtrC6U,"I'm Not A Child, I'm 20 | Living Differently",BBC Three,18.01.01,1216322,18573,6219,1.53,2.26,1.17,2.42,true
bMrRN99DYKU,Selena Gomez Tearfully Accepts Woman of the Year Award at Billboard's Women in Music 2017,Billboard,17.04.12,3958427,112354,8688,2.84,2.26,0.58,0.68,true
K_XXXDPODmw,Taking Riverdale Quizzes with Camila Mendes and Hart Denton| Madelaine Petsch,Madelaine Petsch,18.14.02,1550424,105222,3970,6.79,2.26,2.11,1.96,true
we5djgQwK9w,Whats In My HUGE Fridge?,Rosanna Pansino,18.05.05,3350597,123518,19185,3.69,2.26,2.16,2.05,true
8-u5nd2GqNE,The Secret Protocol for When the Queen Dies,Half as Interesting,17.20.11,978535,25073,4344,2.56,2.26,2.23,1.56,true
0vhxoVwqZkk,I Pretended To Be A Model On A Shoot For Jigsaw,Glam&Gore,17.06.12,606120,50293,2237,8.3,2.26,2.29,0.91,true
HgknAaKNaMM,Carrie Underwood - The Champion ft. Ludacris,carrieunderwoodVEVO,18.17.03,7441922,112910,6276,1.52,2.26,2.07,1.84,true
QgOXIEhHU1Y,"Diplo, French Montana & Lil Pump ft. Zhavia - Welcome To The Party (Official Video)",Diplo,18.14.06,40087764,835657,38305,2.08,2.26,1.73,1.62,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.01.06,8222911,70386,7964,0.86,2.26,2.19,1.04,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.31.05,8204722,70279,7943,0.86,2.26,2.18,1.03,true
k2NskGo6x40,Danielle Bregoli Rejects Logan Paul's Apologies Over Suicide/Hanging Video | TMZ,TMZ,18.06.01,5061758,105349,32871,2.08,2.26,2.73,2.98,true
oNpzeIdOtlk,Who Was the YouTube Shooter? | NYT News,The New York Times,18.21.04,1816646,9181,11070,0.51,2.26,0.26,2.6,true
dcipHnWcB0w,Kim Kardashian's Surrogate Didn't Know Whose Baby She Was Carrying!,The Real Daytime,17.23.11,702556,5960,589,0.85,2.26,1.86,0.4,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.30.05,8168368,70019,7924,0.86,2.25,2.17,1.03,true
NKmGVE85GUU,Why can't you divide by zero? - TED-Ed,TED-Ed,18.27.04,959484,33539,2667,3.5,2.25,2.55,2.43,true
w2Es7-c9GAk,Selena Gomez Delivers Emotional First Performance of 'Wolves' at the AMAs -- Watch!,Entertainment Tonight,17.23.11,1857727,9105,1897,0.49,2.25,2.42,0.07,true
oNpzeIdOtlk,Who Was the YouTube Shooter? | NYT News,The New York Times,18.20.04,1811610,9168,11048,0.51,2.25,0.26,2.59,true
Qcj15vHJTtk,Royal Wedding - SNL,Saturday Night Live,18.31.05,8166389,64706,8275,0.79,2.25,1.6,1.34,true
dt7fU9H8tz8,Women Try A One-Size-Fits-All Bridesmaid Dress,As/Is,18.18.03,2494281,51271,2476,2.06,2.25,1.77,0.95,true
jp9hK-jY6yY,When Someone Has A Crush on You | Lilly Singh,IISuperwomanII,17.16.11,3680540,216119,20544,5.87,2.25,1.87,2.11,true
C0KnxhQMLBU,Stephen A. Smith goes off after Game 2: It's time to bench JR Smith | SportsCenter | ESPN,ESPN,18.05.06,1383170,12912,4514,0.93,2.25,2.21,1.27,true
qpkXi0-XkxI,Did Tyler Predict Khloe Kardashian’s Drama With Tristan? | Hollywood Medium with Tyler Henry | E!,E! Entertainment,18.25.04,1887195,15684,1610,0.83,2.25,2.36,2.29,true
4kDklB6-69Q,Poo Bear ft. Justin Bieber & Jay Electronica - Hard 2 Face Reality (Lyric Video),Hannah Stocking,18.17.04,18512018,659301,53907,3.56,2.25,2.58,2.69,true
tjA7nAHOAww,"LSD - Audio (Official Video) ft. Sia, Diplo, Labrinth",SiaVEVO,18.08.06,21986883,472521,14297,2.15,2.25,1.77,1.23,true
i0p1bmr0EmE,TWICE What is Love? M/V,jypentertainment,18.26.04,67478328,1315733,237240,1.95,2.25,1.52,1.37,true
kewIE0Zw6yY,A Thirsty Sidewalk,Daily Dose Of Internet,18.12.03,5891971,131304,13296,2.23,2.25,2.26,2.01,true
fS2fsa1fuIw,"If It Fits, I Sits...",Cole and Marmalade,18.28.03,1155420,39057,2630,3.38,2.25,2.11,1.66,true
b1Vi4YGMGkk,"YouTube Shooting: Woman Identified As Nasim Aghdam, 39, Suspected Of Wounding 3",CBS Los Angeles,18.07.04,1550527,6179,9971,0.4,2.25,2.27,2.26,true
TNRrY8m71u4,POOL OF SQUISHIES - Japan Vlog,TiffyQuake,17.05.12,93451,3484,566,3.73,2.25,1.87,1.74,true
EsaHiIdsKpE,Melania Trump Gives Her Own State Of The Union,The Late Show with Stephen Colbert,18.05.02,1717588,17772,2714,1.03,2.24,1.49,1.02,true
-NEhvlJA5q8,Amtrak Train Carrying Republican Lawmakers To A Retreat Hits Garbage Truck | Velshi & Ruhle | MSNBC,MSNBC,18.05.02,330515,1253,2333,0.38,2.24,0.48,1.62,true
ZwoDYJWWXW0,"Alan Walker, Keala Settle & The Greatest Showman Ensemble - This Is Me (Alan Walker Relift)",Alan Walker,18.05.04,5296147,164596,10591,3.11,2.24,1.76,1.55,true
OBOm_jatVCI,Blind Fast Food Sub Sandwich Taste Test,Good Mythical Morning,18.15.03,2143277,38244,4728,1.78,2.24,1.62,1.21,true
Ph54wQG8ynk,Camila Cabello - Never Be the Same,CamilaCabelloVEVO,18.24.03,27784769,797015,51147,2.87,2.24,1.44,1.17,true
y3qfeoqErtY,How Overnight Shipping Works,Wendover Productions,18.18.02,1737658,47191,3093,2.72,2.24,2.23,0.1,true
-NEhvlJA5q8,Amtrak Train Carrying Republican Lawmakers To A Retreat Hits Garbage Truck | Velshi & Ruhle | MSNBC,MSNBC,18.06.02,330827,1255,2334,0.38,2.24,0.49,1.62,true
Gs26bZTRkdU,8 Survival Myths That Will Definitely Make Things Worse,SciShow,18.23.05,589884,20202,2280,3.42,2.24,2.35,1.35,true
wbSwFU6tY1c,Falcon Heavy Test Flight,SpaceX,18.09.02,16806832,338792,36160,2.02,2.24,2.27,2.59,true
gDXwhHm4GhM,Everything Wrong With Thor Ragnarok In 15 Minutes Or Less,CinemaSins,18.09.05,4306665,81583,10747,1.89,2.24,1.72,1.01,true
LsoLEjrDogU,Bruno Mars - Finesse (Remix) [Feat. Cardi B] [Official Video],Bruno Mars,18.12.01,57951412,1919583,133601,3.31,2.24,1.68,1.6,true
eMobkagZu64,Amazing Creatures Have Been Discovered across the Planet!,The Official Pokémon YouTube Channel,18.09.02,2959424,41673,4975,1.41,2.24,0.61,-0.08,true
o-BODsf2T68,Lauv - Chasing Fire [Official Audio],Lauv,18.15.04,2653797,73404,2432,2.77,2.24,2.16,2.0,true
NWOz3OZ6J9M,Men arrested at Starbucks speak out,ABC News,18.04.05,1492325,16321,30709,1.09,2.24,2.65,2.63,true
Bs-Hr-gEJAU,Shawn Mendes - Youth (Lyric Video) ft. Khalid,ShawnMendesVEVO,18.20.05,28534342,845670,40296,2.96,2.24,1.06,0.67,true
oNpzeIdOtlk,Who Was the YouTube Shooter? | NYT News,The New York Times,18.19.04,1806469,9153,11028,0.51,2.24,0.26,2.59,true
NYMcACJLqJs,Bebe Rexha - Ferrari [Official Lyric Video],Bebe Rexha,18.14.05,11415161,88781,3091,0.78,2.24,1.99,1.68,true
kz1xzBYppW8,Heartbreaking video of schoolboy Keaton Jones recounting being bullied,Guardian News,17.15.12,1245020,10723,5402,0.86,2.24,2.53,1.89,true
CP6aYDssDSE,Eating BRUNCH at Taiwan 7-ELEVEN,Strictly Dumpling,18.26.02,2014097,37278,5406,1.85,2.24,1.91,1.83,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.29.05,8142249,69849,7913,0.86,2.24,2.17,1.03,true
jlmNwjdYVnk,Boy Sings Out in Walmart || ViralHog,ViralHog,18.15.04,1926390,32944,6375,1.71,2.24,2.21,2.15,true
V6wWKNij_1M,Hereditary | Official Trailer HD | A24,A24,18.05.02,2383917,15659,1473,0.66,2.23,0.19,-0.1,true
TI5bEf-BULU,How Michael B. Jordan's Black Panther Makeup Was Done — Exclusive Behind The Scenes,INSIDER,18.11.05,11197317,115354,5134,1.03,2.23,2.19,2.17,true
3b24Q8Bz7b4,"This Chicken is Entirely Black, From Beak to Bone",Great Big Story,18.21.04,1380632,29464,5715,2.13,2.23,1.85,3.54,true
t0VsbEqfAvo,"24 HOUR BOX FORT PRISON ESCAPE ROOM!! 📦🚔 Secret UNDERGROUND Tunnel, SPY GADGETS & More!",Papa Jake,18.08.05,5168422,67487,25276,1.31,2.23,1.97,1.67,true
-NEhvlJA5q8,Amtrak Train Carrying Republican Lawmakers To A Retreat Hits Garbage Truck | Velshi & Ruhle | MSNBC,MSNBC,18.04.02,329631,1247,2327,0.38,2.23,0.48,1.62,true
HoSWvxeBiWc,Watch the full shootout between the USA and Canada,NBC Sports,18.24.02,1194979,12344,1612,1.03,2.23,3.04,1.6,true
oNpzeIdOtlk,Who Was the YouTube Shooter? | NYT News,The New York Times,18.18.04,1800984,9129,11056,0.51,2.23,0.26,2.6,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.28.05,8118210,69698,7912,0.86,2.23,2.16,1.03,true
P_If9xMyl10,The Voice 2018 Blind Audition - Stephanie Skipper: Piece By Piece,The Voice,18.19.03,2900766,33216,1781,1.15,2.23,2.05,-0.09,true
_9YMpuLDnwo,42 HOLY GRAIL HACKS THAT WILL SAVE YOU A FORTUNE,5-Minute Crafts,17.10.12,45407304,322993,21560,0.71,2.23,2.18,1.82,true
aq-phmpUJ_E,Making music with LEGO,ANDREW HUANG,18.19.03,931253,24510,1524,2.63,2.23,0.62,-0.63,true
Jodbdj52Vc0,Shawn Mendes Carpool Karaoke -- #LateLateShawn,The Late Late Show with James Corden,18.07.06,6908017,487402,25677,7.06,2.23,5.13,3.94,true
_fVUX6-7VKE,"7.9 earthquake hits near Kodiak, AK",Fox News,18.26.01,1128383,6650,3598,0.59,2.23,2.28,2.2,true
H0g4JxKp4fc,*cough*,jacksfilms,18.05.03,2204987,221629,39611,10.05,2.22,2.43,0.8,true
asu37n6sEBY,Chris Stapleton - Tryin' To Untangle My Mind (Audio),ChrisStapletonVEVO,17.24.11,558102,10211,490,1.83,2.22,1.9,1.61,true
f6Egj7ncOi8,FULL FACE USING ONLY MY MOM'S MAKEUP Challenge | NikkieTutorials,NikkieTutorials,18.04.01,3763877,319388,136738,8.49,2.22,3.04,3.09,true
kD-_iyS95AQ,History of TV Theme Songs with Will Smith,The Tonight Show Starring Jimmy Fallon,18.30.03,5125453,66113,3571,1.29,2.22,0.69,0.51,true
RQUuqbzQVsY,"Liam Payne, Rita Ora - For You (Fifty Shades Freed)",FiftyShadesVEVO,18.31.01,11595277,441321,20211,3.81,2.22,2.09,2.07,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.27.05,8093023,69567,7891,0.86,2.22,2.15,1.02,true
KONe4SNFA64,Rihanna's Epic 10-Minute Guide to Going Out Makeup | Beauty Secrets | Vogue,Vogue,18.05.05,4713144,382018,18380,8.11,2.22,2.54,2.39,true
oNpzeIdOtlk,Who Was the YouTube Shooter? | NYT News,The New York Times,18.17.04,1795465,9117,11002,0.51,2.22,0.25,2.58,true
kxMC7g_sKjw,Jim Carrey Crashes Jeff Daniels' CONAN Interview  - CONAN on TBS,Team Coco,18.23.04,3458851,41150,3757,1.19,2.22,0.84,2.56,true
qpkXi0-XkxI,Did Tyler Predict Khloe Kardashian’s Drama With Tristan? | Hollywood Medium with Tyler Henry | E!,E! Entertainment,18.24.04,1871167,15577,1600,0.83,2.22,2.34,2.27,true
nRafaCcfrcI,73 Questions With Liza Koshy | Vogue,Vogue,17.18.11,4716036,395289,19741,8.38,2.22,2.66,2.62,true
pOEzjT-SED0,Remy Ma - Wake Me Up ft. Lil' Kim,RemyMaVEVO,17.24.11,3930664,104641,24078,2.66,2.22,1.6,1.84,true
4nqJiBRNQuw,Pastry Chef Attempts To Make Gourmet Kit Kats | Gourmet Makes | Bon Appétit,Bon Appétit,18.08.05,2895927,68118,5211,2.35,2.22,2.18,1.79,true
GpxCT36DxKg,MOWGLI - Official 1st Trailer,Warner Bros. Pictures,18.29.05,13505482,119790,17795,0.89,2.22,1.82,1.39,true
we5djgQwK9w,Whats In My HUGE Fridge?,Rosanna Pansino,18.04.05,3315487,122671,19105,3.7,2.22,2.14,2.04,true
Qcj15vHJTtk,Royal Wedding - SNL,Saturday Night Live,18.30.05,8069531,64279,8259,0.8,2.21,1.58,1.33,true
3b24Q8Bz7b4,"This Chicken is Entirely Black, From Beak to Bone",Great Big Story,18.20.04,1372475,29328,5728,2.14,2.21,1.83,3.55,true
7C2z4GqqS5E,BTS (방탄소년단) 'FAKE LOVE' Official MV,ibighit,18.26.05,98637739,5321402,1165350,5.39,2.21,2.15,2.15,true
oNpzeIdOtlk,Who Was the YouTube Shooter? | NYT News,The New York Times,18.16.04,1788422,9084,10972,0.51,2.21,0.25,2.57,true
t5Lz14wu1uw,ready player one,ProZD,17.18.12,2611673,75757,5557,2.9,2.21,0.62,2.32,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.26.05,8066504,69402,7832,0.86,2.21,2.15,1.01,true
IIS1M7m9tw8,I have something to tell you..,Daisy Marquez,18.01.02,618966,25307,2700,4.09,2.21,1.52,1.52,true
IBVo8dfqTBc,Rey Mysterio makes a shocking return in the Royal Rumble Match: Royal Rumble 2018 (WWE Network),WWE,18.31.01,7735840,150472,18130,1.95,2.21,3.44,2.89,true
ESyJop31cmY,The Broccoli Tree: A Parable,vlogbrothers,18.19.03,375799,31890,2170,8.49,2.21,2.24,0.62,true
MIQKlHSD89E,Tiny Donkey Thinks He's Actually A Dog  | The Dodo,The Dodo,18.02.04,3659498,107834,6353,2.95,2.21,2.4,1.65,true
My4RA5I0FKs,Liquid Sand Hot Tub- Fluidized air bed,Mark Rober,17.06.12,10241079,235279,13864,2.3,2.21,2.02,1.92,true
eZQdQ5pV6EE,TEACHING CASEY HOW TO VLOG,Peter McKinnon,17.29.11,506698,28537,4351,5.63,2.21,0.87,1.54,true
VbunGI4fryc,Rescuing An Emaciated Kitten,stacyvlogs,18.08.02,385658,17304,7122,4.49,2.2,2.02,1.93,true
MWbQdgjsvJI,MAKING A DRESS OUT OF TRASH BAGS!,Amber Scholl,18.14.05,2977964,148945,10715,5.0,2.2,2.15,1.91,true
f3mOQCjL10g,Ellen Scrolls Through Fans' Instagram Accounts,TheEllenShow,18.02.04,4309117,81419,0,1.89,2.2,1.23,-0.55,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.25.05,8037548,69244,7794,0.86,2.2,2.14,1.0,true
jzLlsbdrwQk,"$17 Pet vs. $100,000 Pet",BuzzFeedBlue,18.28.05,5613561,98856,11814,1.76,2.2,1.88,1.99,true
LvC8VzCcI88,LaurDIY and Alex Wassabi's Epic Two-Tone Room Makeover!,Mr. Kate,18.20.02,2245994,128832,7027,5.74,2.2,2.3,1.62,true
Ml9v3wHLuWI,Will Smith Tries Online Dating,Will Smith,18.05.04,7907382,237125,18391,3.0,2.2,1.91,2.0,true
V0HCZ4YGqbw,La de da de da de da de day oh,bill wurtz,18.23.01,3222693,290775,33243,9.02,2.2,2.38,2.35,true
-NEhvlJA5q8,Amtrak Train Carrying Republican Lawmakers To A Retreat Hits Garbage Truck | Velshi & Ruhle | MSNBC,MSNBC,18.03.02,326552,1237,3185,0.38,2.2,0.46,2.69,true
s31XTrGJchQ,James Bay - Us,JamesBayVEVO,18.05.05,10986995,99418,1903,0.9,2.19,1.96,0.87,true
NWOz3OZ6J9M,Men arrested at Starbucks speak out,ABC News,18.03.05,1469116,16160,30528,1.1,2.19,2.61,2.62,true
0r-zYs6NQu8,What If You Didn't Sleep For A Week? ft. TheOdd1sOut,Life Noggin,18.22.03,1262398,55004,15431,4.36,2.19,3.46,3.58,true
O8hm2Ml-pA8,Khalid - Fast Car (Tracy Chapman cover) in the Live Lounge,BBCRadio1VEVO,18.22.03,1666370,36377,1063,2.18,2.19,1.43,1.16,true
elwTgpHlty0,[OFFICIAL VIDEO] HAVANA - PENTATONIX,PTXofficial,18.04.03,7964716,378091,20426,4.75,2.19,2.07,1.99,true
DhEjpq88wGw,Fifth Harmony’s Normani Kordei Performs 'Bootylicious' by Destiny's Child  | Lip Sync Battle Preview,Lip Sync Battle,18.05.02,699104,12224,680,1.75,2.19,3.03,1.94,true
oNpzeIdOtlk,Who Was the YouTube Shooter? | NYT News,The New York Times,18.15.04,1778026,9051,10919,0.51,2.19,0.25,2.56,true
c8W-auqg024,"We Sent Garlic Bread to the Edge of Space, Then Ate It",Tom Scott,18.27.04,3686111,124957,18312,3.39,2.19,2.46,2.64,true
w9JrUVI_h4I,Crow - Simon's Cat | SHORTS,Simon's Cat,18.09.06,1003575,38898,1777,3.88,2.19,2.09,1.8,true
3b24Q8Bz7b4,"This Chicken is Entirely Black, From Beak to Bone",Great Big Story,18.19.04,1364850,29221,5685,2.14,2.19,1.82,3.52,true
sfxilYIycTc,GET READY WITH ME FOR THE MILITARY BALL! | Casey Holmes,Casey Holmes,18.12.06,508683,22124,1842,4.35,2.19,1.96,1.86,true
qfqVkEYQ1Ls,"Breaking down 'This Is America,' Childish Gambino's chilling new video",Washington Post,18.24.05,8011968,69096,7766,0.86,2.19,2.14,1.0,true
we5djgQwK9w,Whats In My HUGE Fridge?,Rosanna Pansino,18.03.05,3277918,121744,18988,3.71,2.19,2.11,2.02,true
pi2Ri9-K3_E,5 Reasons to Buy a $188 Laptop,Austin Evans,18.27.02,720795,17477,3454,2.42,2.19,-0.34,1.48,true
OPdmg58S9ZM,Why Justin Bieber Was The Worst SNL Guest | WWHL,Watch What Happens Live with Andy Cohen,18.04.04,670565,1994,240,0.3,2.19,0.82,-0.18,true
OBOm_jatVCI,Blind Fast Food Sub Sandwich Taste Test,Good Mythical Morning,18.14.03,2117013,37824,4711,1.79,2.19,1.59,1.2,true
